Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min],Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min],Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min],Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min],Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min],Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min],Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
6444.52962,0.34388105,0.000316222,-0.00234143,0,4955144.825,1566.924758,1.423489902,-0.052974445,3162.337439,0.00551774,1840.554192,24.99822807,8.17E-06,-103.9861125,40.4335155,0.444201596,0.000169688,-0.005999092,0,14849993.21,2519.861017,0.980831406,0.02990899,5893.179468,0.015198091,1752.461162,24.99822807,6.49E-06,-297.0273155,96.32367001,0.648040777,0.000134918,-0.017442193,0,24747255.85,3338.860725,0.70683439,0.057081814,7411.886236,0.004270321,1652.983435,24.99822807,7.12E-06,-466.9444731,176.0700325,0.859963294,0.000113909,-0.026848104,0,34643124.45,3946.164421,0.562332406,0.09909977,8778.935886,0.005721739,1611.354951,24.99822807,6.53E-06,-637.25902,226.1616135,1.061010496,0.0001027,-0.032804926,0,44539727.65,4574.220561,0.452858953,0.119973256,9737.1185,0.025382074,1593.514431,24.99822807,5.55E-06,-810.261575,247.1784978,1.314779801,9.33E-05,-0.021389106,0,54436114.35,5078.809426,0.388851333,0.12856542,10718.28253,0.017587225,1538.604228,24.99822807,6.11E-06,-956.1947177,332.5255295,1.594559339,8.75E-05,-0.010091532,0,64333042.39,5629.436055,0.333968812,0.258031457,11427.97285,0.018838719,1520.689767,24.99822807,5.64E-06,-1116.890789,362.9170571
6449.581565,0.343940748,0.000316216,-0.002492455,0,4955144.923,1566.896097,1.423417501,-0.052906304,3162.395345,0.005969054,1838.812358,25.01428986,8.16E-06,-103.8877038,40.40485523,0.444189709,0.000169868,-0.007530957,0,14849995.54,2522.545956,0.9819379,0.028949733,5886.90783,0.015728134,1738.701118,25.01428986,6.67E-06,-294.6951047,99.00860898,0.648144744,0.000134869,-0.017345532,0,24747255.64,3337.641121,0.706538978,0.057361138,7414.594542,0.004821209,1653.752852,25.01428986,7.07E-06,-467.1618225,174.8504278,0.86016714,0.000113841,-0.027586837,0,34643125.14,3943.807591,0.562225433,0.099321607,8784.182376,0.005619464,1609.597714,25.01428986,6.46E-06,-636.5640679,223.8047844,1.060756693,0.000103001,-0.029828711,0,44539723.79,4587.657096,0.453740087,0.119086798,9708.599152,0.023139722,1601.098274,25.01428986,5.85E-06,-814.1177666,260.6150326,1.313880197,9.33E-05,-0.017824117,0,54436103.63,5079.416316,0.390249749,0.127843312,10716.9998,0.017265535,1555.843171,25.01428986,6.12E-06,-966.9081856,333.1324192,1.594679514,8.73E-05,-0.006657576,0,64333031.28,5616.37268,0.335691842,0.257712203,11454.55171,0.019466499,1535.819724,25.01428986,5.44E-06,-1128.003187,349.8536822
6454.620985,0.344057557,0.000316294,-0.002420784,0,4955144.856,1567.283066,1.423398235,-0.053070589,3161.614494,0.005671968,1839.997321,24.98370361,8.24E-06,-103.9546509,40.79182365,0.443693552,0.000169882,-0.007044063,0,14849994.81,2522.741687,0.981482756,0.029121738,5886.450796,0.017162482,1743.022226,24.98370361,6.68E-06,-295.4274959,99.20433969,0.648293983,0.000134896,-0.017397765,0,24747255.87,3338.311272,0.706748352,0.057276903,7413.106163,0.004347672,1652.928245,24.98370361,7.09E-06,-466.9288826,175.5205796,0.860220249,0.000113799,-0.027810816,0,34643124.98,3942.344305,0.562294845,0.099449566,8787.442777,0.006096109,1609.992507,24.98370361,6.42E-06,-636.7202007,222.3414977,1.060749717,0.000103308,-0.031434499,0,44539724.82,4601.313872,0.453721226,0.118911327,9679.784092,0.021299536,1599.071656,24.98370361,6.16E-06,-813.0872827,274.2718091,1.313948841,9.34E-05,-0.017691294,0,54436105.29,5087.028333,0.389504815,0.128181924,10700.96365,0.01634449,1553.17547,24.98370361,6.26E-06,-965.250292,340.7444369,1.593888056,8.79E-05,-0.010234426,0,64333036.81,5654.7415,0.336008627,0.25732573,11376.83072,0.020011859,1528.295703,24.98370361,6.04E-06,-1122.47707,388.2225026
6459.652266,0.343928673,0.000316209,-0.002313856,0,4955144.927,1566.859243,1.423134713,-0.052887018,3162.46973,0.005630013,1838.751008,24.98576736,8.15E-06,-103.8842377,40.36800088,0.444965361,0.000169807,-0.007587731,0,14849995.22,2521.637131,0.981526703,0.029204002,5889.029407,0.014039646,1740.602735,24.98576736,6.61E-06,-295.0174128,98.09978399,0.648090224,0.000134766,-0.01788168,0,24747256.5,3335.076469,0.706760901,0.057478109,7420.296575,0.004260381,1650.684265,24.98576736,6.96E-06,-466.2949902,172.2857765,0.86043946,0.000113861,-0.02835136,0,34643127.15,3944.503948,0.561998576,0.099541592,8782.63214,0.005641576,1604.506268,24.98576736,6.48E-06,-634.5505015,224.5011412,1.062341887,0.000103073,-0.03085893,0,44539722.33,4590.838371,0.453439969,0.118983599,9701.871146,0.022035977,1603.975386,24.98576736,5.92E-06,-815.5807045,263.796308,1.313982404,9.30E-05,-0.01909696,0,54436105.66,5061.691892,0.389456955,0.128917454,10754.5277,0.014934844,1552.579131,24.98576736,5.80E-06,-964.879686,315.4079961,1.594442907,8.78E-05,-0.011662209,0,64333041.2,5648.383128,0.335921925,0.25750026,11389.63837,0.020036615,1522.312477,24.98576736,5.94E-06,-1118.08261,381.8641303
6464.700836,0.343811442,0.000316243,-0.002442896,0,4955144.868,1567.031098,1.423243378,-0.052912625,3162.122868,0.005959,1839.797834,24.9891243,8.19E-06,-103.9433804,40.53985555,0.444874323,0.000170033,-0.007335179,0,14849995.48,2524.994632,0.98188911,0.028700394,5881.198833,0.012366741,1739.042541,24.9891243,6.84E-06,-294.7529731,101.4572848,0.648183277,0.000134901,-0.01747511,0,24747255.66,3338.436189,0.706894005,0.057178392,7412.828719,0.003924245,1653.67709,24.9891243,7.10E-06,-467.1404209,175.6454961,0.860158547,0.000113859,-0.028024524,0,34643125.61,3944.416191,0.562231847,0.09929192,8782.827148,0.005264756,1608.413783,24.9891243,6.48E-06,-636.0958466,224.4133842,1.061057631,0.000103382,-0.028496609,0,44539720.73,4604.616556,0.453468945,0.118871235,9672.840329,0.020807548,1607.123516,24.9891243,6.23E-06,-817.1814488,277.5744934,1.313794678,9.34E-05,-0.020945207,0,54436112.09,5084.068149,0.389336468,0.128207848,10707.1956,0.018729926,1542.229777,24.9891243,6.21E-06,-958.4478842,337.7842525,1.594694751,8.76E-05,-0.009633651,0,64333035.19,5636.257734,0.335281432,0.25777162,11414.14006,0.018896052,1530.494978,24.9891243,5.75E-06,-1124.092357,369.7387363
6469.746258,0.343780061,0.000316263,-0.002502747,0,4955144.987,1567.130787,1.42329154,-0.052959535,3161.921792,0.005453687,1837.69466,24.98615646,8.21E-06,-103.8245571,40.63954505,0.445220153,0.000169973,-0.008263648,0,14849996.33,2524.10435,0.981956163,0.028584033,5883.27354,0.014215887,1734.032437,24.98615646,6.78E-06,-293.9038029,100.5670025,0.647960235,0.000134888,-0.018111611,0,24747256.98,3338.102173,0.706691281,0.057282492,7413.570854,0.004204956,1648.999064,24.98615646,7.09E-06,-465.8189446,175.3114806,0.860318206,0.000113713,-0.0282147,0,34643124.4,3939.357401,0.561990751,0.099600984,8794.105453,0.006068162,1611.469243,24.98615646,6.33E-06,-637.3042205,219.3545938,1.061160499,0.00010311,-0.027621868,0,44539713.99,4592.492884,0.453198833,0.119333347,9698.374088,0.01896017,1620.378763,24.98615646,5.96E-06,-823.9214051,265.4508209,1.314233548,9.32E-05,-0.018501341,0,54436108.23,5075.071016,0.389724926,0.128378267,10726.17665,0.016388015,1548.450876,24.98615646,6.04E-06,-962.314104,328.7871198,1.593929138,8.82E-05,-0.012283323,0,64333044.2,5673.705402,0.336626779,0.256214321,11338.80589,0.0187508,1518.22205,24.98615646,6.33E-06,-1115.078342,407.1864043
6474.794336,0.343828708,0.00031629,-0.002535313,0,4955144.926,1567.263186,1.423312831,-0.053016654,3161.65464,0.006298878,1838.760405,25.00940704,8.23E-06,-103.8847686,40.77194445,0.445197226,0.000169807,-0.007250581,0,14849995.02,2521.62786,0.980775551,0.029590904,5889.050977,0.017377204,1741.809234,25.00940704,6.61E-06,-295.2219041,98.09051307,0.648096524,0.000134895,-0.018010296,0,24747256.66,3338.289851,0.706527524,0.05727309,7413.153968,0.004003723,1650.141056,25.00940704,7.09E-06,-466.1415411,175.4991582,0.860105162,0.000113929,-0.028066034,0,34643125.35,3946.857569,0.56143153,0.099504474,8777.394355,0.006190418,1609.065053,25.00940704,6.55E-06,-636.353411,226.8547623,1.061526062,0.000102577,-0.026974408,0,44539714.23,4568.766972,0.452889785,0.120447657,9748.738446,0.022141006,1619.903117,25.00940704,5.43E-06,-823.6795509,241.7249088,1.314281142,9.31E-05,-0.020181795,0,54436109.7,5069.428519,0.389539795,0.128759849,10738.11565,0.01523507,1546.086397,25.00940704,5.94E-06,-960.8446533,323.1446223,1.594270243,8.71E-05,-0.012876166,0,64333039.79,5604.063091,0.335085722,0.258279432,11479.71369,0.02074475,1524.228418,25.00940704,5.25E-06,-1119.489799,337.5440932
6479.844232,0.343672111,0.000316223,-0.002444763,0,4955144.908,1566.931917,1.423103926,-0.052831581,3162.323043,0.005146737,1839.086068,24.99847794,8.17E-06,-103.9031677,40.4406751,0.443904648,0.000169987,-0.006558786,0,14849994.99,2524.31204,0.981176708,0.029172765,5882.788956,0.016079123,1741.947927,24.99847794,6.79E-06,-295.2454113,100.7746928,0.648042445,0.000134887,-0.017704437,0,24747256.31,3338.080849,0.706615769,0.057283634,7413.618012,0.004204994,1651.376895,24.99847794,7.09E-06,-466.4906482,175.2901559,0.860312792,0.000113692,-0.02797719,0,34643126.2,3938.651715,0.561862527,0.099635034,8795.681545,0.005668519,1606.92057,24.99847794,6.31E-06,-635.5053103,218.6489076,1.060956181,0.000103302,-0.030166647,0,44539717.3,4601.055449,0.453714466,0.118698033,9680.326133,0.023103943,1613.859216,24.99847794,6.15E-06,-820.6063811,274.0133859,1.313988591,9.30E-05,-0.018337968,0,54436105.99,5062.789387,0.389274572,0.128702902,10752.19643,0.015647094,1552.052429,24.99847794,5.82E-06,-964.552357,316.5054903,1.594496739,8.80E-05,-0.010004546,0,64333040.33,5663.917062,0.334597269,0.256940243,11358.40084,0.018243683,1523.490239,24.99847794,6.18E-06,-1118.947633,397.3980646
6484.90005,0.343822364,0.000316317,-0.002468256,0,4955144.895,1567.397672,1.42302304,-0.05288911,3161.383345,0.005941365,1839.320233,24.99401474,8.26E-06,-103.9163973,40.90642991,0.44456012,0.000169731,-0.005421452,0,14849992.4,2520.505808,0.980666182,0.029951025,5891.671567,0.012723032,1757.2374,24.99401474,6.53E-06,-297.8368474,96.96846045,0.648156681,0.000134909,-0.017720066,0,24747256.08,3338.631779,0.706605472,0.057187027,7412.394573,0.004302263,1652.164813,24.99401474,7.11E-06,-466.713224,175.8410867,0.860023709,0.00011404,-0.027725737,0,34643124.88,3950.710558,0.562326004,0.098827067,8768.833952,0.006247042,1610.26657,24.99401474,6.66E-06,-636.8285871,230.7077508,1.061216457,0.000102889,-0.030085786,0,44539717.12,4582.643324,0.452446409,0.119685609,9719.219666,0.028246863,1614.221348,24.99401474,5.74E-06,-820.7905157,255.6012608,1.313604916,9.35E-05,-0.019168723,0,54436107.94,5088.929863,0.389731093,0.127938391,10696.96565,0.017509647,1548.90972,24.99401474,6.30E-06,-962.5992612,342.6459669,1.594500737,8.74E-05,-0.01038826,0,64333044.49,5622.080955,0.335086029,0.257785404,11442.92389,0.017958313,1517.830403,24.99401474,5.53E-06,-1114.790692,355.5619575
6489.930255,0.343785242,0.000316295,-0.00259279,0,4955144.932,1567.286723,1.423066034,-0.052947958,3161.607164,0.005755852,1838.651819,24.99591446,8.24E-06,-103.8786339,40.7954814,0.444933386,0.000169844,-0.007486454,0,14849995.1,2522.177189,0.981111638,0.029320486,5887.768381,0.012882331,1741.29764,24.99591446,6.65E-06,-295.1351932,98.6398414,0.648030081,0.000134927,-0.017677668,0,24747256.22,3339.076904,0.70666541,0.057134076,7411.406485,0.004335118,1651.681848,24.99591446,7.13E-06,-466.5767933,176.2862112,0.860109182,0.000113841,-0.028007202,0,34643125.82,3943.796172,0.56192213,0.099362008,8784.207981,0.005920377,1607.892447,24.99591446,6.46E-06,-635.8896682,223.7933654,1.06155958,0.000103324,-0.030014861,0,44539722.95,4602.011852,0.454598879,0.118442748,9678.315567,0.022108034,1602.743657,24.99591446,6.18E-06,-814.954402,274.9697895,1.313573092,9.33E-05,-0.020730092,0,54436111.17,5077.223689,0.3897155,0.128123791,10721.62948,0.015623512,1543.715514,24.99591446,6.08E-06,-959.3712236,330.9397925,1.594298044,8.80E-05,-0.009634571,0,64333038.17,5662.157635,0.335730913,0.25668272,11361.92991,0.021477304,1526.432661,24.99591446,6.15E-06,-1121.108734,395.6386371
6494.980547,0.343637201,0.000316275,-0.002442417,0,4955144.845,1567.190148,1.422932383,-0.052813005,3161.801938,0.005849545,1840.194037,25.0009861,8.22E-06,-103.9657648,40.69890551,0.44424597,0.000170215,-0.007134596,0,14849994.85,2527.693935,0.981304019,0.028517253,5874.918101,0.015563126,1742.774454,25.0009861,7.02E-06,-295.3855007,104.1565876,0.648104206,0.000134972,-0.017506688,0,24747255.96,3340.18789,0.706599673,0.057103338,7408.941286,0.004375916,1652.596181,25.0009861,7.17E-06,-466.8350795,177.3971974,0.860192393,0.000113881,-0.028061866,0,34643125.67,3945.195522,0.56193137,0.099279032,8781.09221,0.00547231,1608.267375,25.0009861,6.50E-06,-636.0379449,225.1927152,1.06066589,0.000103137,-0.030483936,0,44539724.84,4593.69168,0.454032889,0.118847919,9695.845509,0.021649808,1599.030349,25.0009861,5.99E-06,-813.0662791,266.6496167,1.31423246,9.35E-05,-0.018244243,0,54436104.11,5091.779724,0.390401679,0.127589986,10690.97782,0.016138843,1555.070178,25.0009861,6.35E-06,-966.4277944,345.495828,1.593916393,8.76E-05,-0.010173289,0,64333038.56,5637.949907,0.335510916,0.257653448,11410.71482,0.019129421,1525.902652,25.0009861,5.77E-06,-1120.719462,371.4309098
6500.02852,0.343791159,0.000316243,-0.002460067,0,4955144.832,1567.027976,1.423003089,-0.052820607,3162.129143,0.005818518,1840.438145,25.00295258,8.19E-06,-103.9795562,40.5367342,0.445019866,0.000169972,-0.007514033,0,14849994.88,2524.077208,0.981717469,0.028656648,5883.336228,0.018250662,1742.61075,25.00295258,6.77E-06,-295.3577543,100.5398607,0.648152895,0.00013489,-0.017479069,0,24747255.73,3338.168949,0.706675263,0.057238066,7413.422182,0.003890543,1653.411007,25.00295258,7.09E-06,-467.0652561,175.378256,0.860189813,0.000114015,-0.028035943,0,34643124.92,3949.851604,0.562147838,0.098943743,8770.740876,0.006718415,1610.159664,25.00295258,6.64E-06,-636.7863076,229.8487969,1.060372339,0.000102843,-0.029288302,0,44539717.67,4580.591679,0.453320714,0.119732516,9723.573019,0.022198478,1613.13879,25.00295258,5.69E-06,-820.2400626,253.5496165,1.314303284,9.33E-05,-0.019422376,0,54436106.89,5079.94746,0.389767277,0.128057135,10715.8799,0.016792354,1550.603156,25.00295258,6.13E-06,-963.6516791,333.6635634,1.594219819,8.80E-05,-0.012207242,0,64333041.14,5660.820819,0.335993035,0.25671083,11364.61358,0.020249417,1522.396209,25.00295258,6.13E-06,-1118.144108,394.3018218
6505.082174,0.343737549,0.000316355,-0.002208263,0,4955144.617,1567.58345,1.422726054,-0.052845953,3161.008504,0.006260427,1844.243048,25.00579453,8.30E-06,-104.1945225,41.09220829,0.444721958,0.000169986,-0.007611296,0,14849995.28,2524.297069,0.981440435,0.028858011,5882.823958,0.015444804,1740.260651,25.00579453,6.79E-06,-294.9594324,100.7597221,0.648139871,0.000134953,-0.017879007,0,24747256.07,3339.714059,0.706656711,0.057127632,7409.992482,0.003932855,1652.231963,25.00579453,7.15E-06,-466.732193,176.9233659,0.860219879,0.000113822,-0.028161775,0,34643124.91,3943.153061,0.562061683,0.099173074,8785.64042,0.00608611,1610.172643,25.00579453,6.44E-06,-636.7914408,223.1502536,1.061520714,0.000102984,-0.024405371,0,44539711.19,4586.879249,0.452291917,0.11964548,9710.242797,0.024145403,1625.877566,25.00579453,5.84E-06,-826.7174062,259.8371864,1.31411649,9.30E-05,-0.020342063,0,54436111.76,5063.534501,0.388852037,0.128991824,10750.61536,0.015127504,1542.759852,25.00579453,5.83E-06,-958.7773091,317.2506049,1.594554506,8.80E-05,-0.014283502,0,64333047.03,5660.400511,0.335896483,0.256616788,11365.45849,0.017140616,1514.368834,25.00579453,6.12E-06,-1112.248296,393.8815129
6510.140563,0.34394539,0.000316407,-0.002405229,0,4955144.812,1567.844595,1.422940057,-0.053018401,3160.482121,0.005727207,1840.791156,25.00495338,8.35E-06,-103.9995003,41.35335301,0.443465723,0.00016995,-0.006869036,0,14849994.52,2523.763975,0.981250505,0.029135486,5884.066284,0.015357756,1744.757072,25.00495338,6.75E-06,-295.7215376,100.2266281,0.648162493,0.000134917,-0.017730177,0,24747256.09,3338.83169,0.706588619,0.057124956,7411.950763,0.004059024,1652.132623,25.00495338,7.12E-06,-466.7041309,176.0409972,0.860331571,0.000113882,-0.028376093,0,34643126.31,3945.231241,0.561472274,0.099465155,8781.012873,0.005414191,1606.62834,25.00495338,6.50E-06,-635.3897389,225.228434,1.061186172,0.000103207,-0.03081443,0,44539721.44,4596.827581,0.45345388,0.11881517,9689.230378,0.018080829,1605.726299,25.00495338,6.06E-06,-816.4709996,269.7855177,1.313765658,9.37E-05,-0.018769905,0,54436105.37,5102.086731,0.390321763,0.127124507,10669.38064,0.015388441,1553.041806,25.00495338,6.54E-06,-965.1672241,355.8028343,1.593812779,8.74E-05,-0.012510223,0,64333037.52,5623.828522,0.334928267,0.257497927,11439.36684,0.021199314,1527.327423,25.00495338,5.56E-06,-1121.765904,357.3095247
6515.194685,0.343794811,0.0003163,-0.002472412,0,4955144.955,1567.313202,1.422867453,-0.052876363,3161.553765,0.005348296,1838.253864,24.98500443,8.24E-06,-103.8561505,40.82196028,0.444161283,0.000169979,-0.007973324,0,14849995.49,2524.183907,0.981610817,0.028627258,5883.087778,0.015794814,1739.006662,24.98500443,6.78E-06,-294.7468919,100.6465593,0.648172727,0.000134882,-0.017792025,0,24747256.14,3337.953369,0.706541258,0.057214069,7413.901096,0.003888532,1651.971702,24.98500443,7.08E-06,-466.6586728,175.1626757,0.86045125,0.000113702,-0.027313442,0,34643125.01,3939.001339,0.561582011,0.099595848,8794.900543,0.006127878,1609.917834,24.98500443,6.32E-06,-636.6906686,218.9985316,1.060527827,0.000103613,-0.032645458,0,44539726.69,4614.896862,0.454668038,0.117614761,9651.294064,0.025784263,1595.396301,24.98500443,6.46E-06,-811.2184583,287.8547988,1.313738232,9.35E-05,-0.018444137,0,54436106.85,5087.368424,0.389151889,0.128001722,10700.2486,0.018722151,1550.674253,24.98500443,6.27E-06,-963.6958633,341.0845281,1.593670162,8.81E-05,-0.011077576,0,64333037.46,5666.872986,0.334534104,0.256901856,11352.47563,0.018346781,1527.404898,24.98500443,6.22E-06,-1121.822807,400.353988
6520.235022,0.343708115,0.000316375,-0.002356381,0,4955144.813,1567.684231,1.422853415,-0.052935854,3160.805418,0.005871941,1840.766388,25.00391388,8.32E-06,-103.998101,41.19298942,0.444287806,0.000170143,-0.006912621,0,14849995.07,2526.622136,0.981717044,0.028516748,5877.410344,0.016079366,1741.461988,25.00391388,6.94E-06,-295.1630487,103.0847882,0.64798478,0.000134975,-0.018201823,0,24747256.78,3340.260746,0.706511078,0.057017911,7408.77993,0.004079677,1649.717652,25.00391388,7.17E-06,-466.0219357,177.4700533,0.859933074,0.000113931,-0.026912397,0,34643123.37,3946.936894,0.561962092,0.098912591,8777.217449,0.005628365,1614.072257,25.00391388,6.55E-06,-638.3336608,226.9340865,1.05995801,0.000103278,-0.028235117,0,44539714.46,4599.994183,0.452847272,0.11888566,9682.558866,0.027065769,1619.438967,25.00391388,6.13E-06,-823.4435428,272.9521205,1.314094822,9.32E-05,-0.018037645,0,54436106.65,5074.673338,0.389284574,0.127885755,10727.0169,0.015568371,1550.994724,25.00391388,6.03E-06,-963.8950265,328.3894413,1.593985507,8.73E-05,-0.009623082,0,64333044.96,5618.166615,0.334651695,0.257133763,11450.89659,0.017255491,1517.192553,25.00391388,5.47E-06,-1114.322214,351.6476177
6525.285022,0.343689914,0.000316335,-0.002377741,0,4955144.825,1567.487075,1.422699266,-0.052909643,3161.202989,0.00579173,1840.559629,24.99756622,8.28E-06,-103.9864197,40.99583252,0.444479914,0.000169902,-0.00642473,0,14849993.22,2523.037988,0.981204481,0.029085406,5885.75887,0.01575539,1752.408068,24.99756622,6.70E-06,-297.0183167,99.50064111,0.648154547,0.00013493,-0.017621213,0,24747255.88,3339.148624,0.706516999,0.057134629,7411.247197,0.004400242,1652.880672,24.99756622,7.13E-06,-466.9154439,176.3579316,0.860188704,0.000113938,-0.028207424,0,34643125.52,3947.176117,0.561770881,0.099133387,8776.686039,0.005937926,1608.632375,24.99756622,6.56E-06,-636.1822952,227.1733102,1.060889808,0.000103246,-0.027999334,0,44539717.73,4598.539159,0.453560296,0.118645753,9685.623236,0.021683979,1613.00674,24.99756622,6.10E-06,-820.1729186,271.4970963,1.313805701,9.35E-05,-0.019318642,0,54436107.09,5088.167147,0.389373921,0.127727662,10698.56896,0.017112083,1550.280938,24.99756622,6.28E-06,-963.4514306,341.8832502,1.593806197,8.77E-05,-0.010958008,0,64333040.13,5643.186045,0.335420309,0.256551412,11400.12745,0.020281066,1523.767185,24.99756622,5.86E-06,-1119.151039,376.6670469
6530.323667,0.343503259,0.000316429,-0.002592165,0,4955144.9,1567.95115,1.422832352,-0.053046466,3160.267397,0.005629565,1839.224884,25.0012455,8.37E-06,-103.9110104,41.45990802,0.445274837,0.000169938,-0.008470327,0,14849995.73,2523.579761,0.981103843,0.028827678,5884.496286,0.012298753,1737.589625,25.0012455,6.74E-06,-294.5067161,100.0424136,0.648045137,0.00013496,-0.017692,0,24747256.12,3339.891876,0.706695981,0.05693381,7409.597987,0.004431598,1652.021685,25.0012455,7.16E-06,-466.6727923,177.1011837,0.860261367,0.000113812,-0.028282448,0,34643125.87,3942.811837,0.561869564,0.099188772,8786.401001,0.005740337,1607.759944,25.0012455,6.43E-06,-635.837266,222.8090295,1.060034024,0.000103538,-0.027355304,0,44539711.16,4611.550646,0.454504944,0.117513175,9658.293833,0.025101213,1625.926255,25.0012455,6.39E-06,-826.7421635,284.5085829,1.313308873,9.31E-05,-0.019120548,0,54436104.82,5067.334619,0.389165463,0.12815799,10742.55184,0.015874514,1553.931928,25.0012455,5.90E-06,-965.7204073,321.0507225,1.593993205,8.79E-05,-0.009969956,0,64333036.65,5652.510008,0.3351163,0.256543668,11381.32203,0.020185323,1528.510331,25.0012455,6.00E-06,-1122.634707,385.9910099
6535.381647,0.343610256,0.000316307,-0.002456674,0,4955144.841,1567.347796,1.422721645,-0.052817984,3161.483912,0.005189253,1840.264992,25.00105095,8.25E-06,-103.9697736,40.85655384,0.445137856,0.00016977,-0.007346735,0,14849995.15,2521.087074,0.981490693,0.029236917,5890.314261,0.018618026,1741.042693,25.00105095,6.57E-06,-295.0919818,97.54972689,0.648143016,0.000135004,-0.017646192,0,24747255.62,3340.986811,0.706650731,0.056870249,7407.169505,0.004028148,1653.791688,25.00105095,7.20E-06,-467.1727932,178.1961182,0.859974735,0.000113977,-0.028555335,0,34643125.74,3948.511625,0.562064424,0.098812304,8773.71755,0.005919485,1608.073867,25.00105095,6.60E-06,-635.9614164,228.5088181,1.061464125,0.000102621,-0.027525033,0,44539716.95,4570.697628,0.452554805,0.119950172,9744.621187,0.029021695,1614.55592,25.00105095,5.47E-06,-820.9606374,243.6555652,1.313420949,9.33E-05,-0.018083023,0,54436102.19,5081.554603,0.389971216,0.127519089,10712.48987,0.015963783,1558.162702,25.00105095,6.16E-06,-968.349702,335.270707,1.59396512,8.78E-05,-0.012109657,0,64333041.8,5645.991581,0.335053285,0.256878441,11394.46294,0.019951218,1521.494718,25.00105095,5.90E-06,-1117.481996,379.4725832
